#,Time,Latitude,Longitude,Lap Lenght,Garmin Lap Lenght,Distance,Garmin Distance,Garmin Lap Delta,Garmin Total Delta
294,1358067036,45.658397,9.289433,0.017076,0.017080,3.720191,3.728780,0.021232,0.230867
295,1358067041,45.658492,9.289492,0.011519,0.011550,3.731710,3.740330,0.270528,0.230990
296,1358067047,45.658619,9.289568,0.015336,0.015350,3.747047,3.755680,0.088129,0.230405
297,1358067054,45.658793,9.289665,0.020800,0.020830,3.767846,3.776510,0.146817,0.229944
298,1358067060,45.658944,9.289751,0.018020,0.018030,3.785866,3.794540,0.054719,0.229110
299,1358067067,45.659101,9.289829,0.018457,0.018470,3.804323,3.813010,0.070801,0.228342
300,1358067073,45.659220,9.289894,0.014209,0.014220,3.818532,3.827230,0.079182,0.227787
301,1358067077,45.659303,9.289935,0.009761,0.009850,3.828293,3.837080,0.914011,0.229536
302,1358067083,45.659431,9.289969,0.014492,0.014470,3.842785,3.851550,-0.154660,0.228087
303,1358067090,45.659584,9.290003,0.017227,0.017240,3.860012,3.868790,0.077739,0.227416
304,1358067096,45.659738,9.290052,0.017498,0.017490,3.877510,3.886280,-0.047393,0.226176
305,1358067103,45.659901,9.290090,0.018450,0.018510,3.895960,3.904790,0.323626,0.226638
306,1358067109,45.660043,9.290108,0.015831,0.015850,3.911791,3.920640,0.120645,0.226209
307,1358067116,45.660195,9.290110,0.016903,0.016960,3.928694,3.937600,0.340960,0.226702
308,1358067122,45.660355,9.290103,0.017776,0.017810,3.946470,3.955410,0.188248,0.226529
309,1358067129,45.660544,9.290059,0.021229,0.021230,3.967699,3.976640,0.005212,0.225345
310,1358067135,45.660668,9.289997,0.014603,0.014610,3.982302,3.991250,0.046916,0.224691
311,1358067139,45.660743,9.289953,0.009119,0.009130,3.991421,4.000380,0.115477,0.224441
312,1358067141,45.660778,9.289929,0.004252,0.004300,3.995674,4.004680,1.121145,0.225395
313,1358067149,45.660962,9.289842,0.021544,0.021580,4.017218,4.026260,0.166962,0.225082
314,1358067154,45.661066,9.289779,0.012567,0.012670,4.029785,4.038930,0.818151,0.226932
315,1358067159,45.661191,9.289727,0.014515,0.014520,4.044300,4.053450,0.031760,0.226231
316,1358067164,45.661328,9.289671,0.015847,0.015850,4.060148,4.069300,0.016827,0.225414
317,1358067171,45.661501,9.289561,0.021002,0.020920,4.081150,4.090220,-0.392473,0.222234
318,1358067178,45.661650,9.289480,0.017710,0.017750,4.098861,4.107970,0.224940,0.222246
319,1358067185,45.661797,9.289399,0.017486,0.017530,4.116347,4.125500,0.250528,0.222366
320,1358067191,45.661943,9.289326,0.017255,0.017250,4.133601,4.142750,-0.026228,0.221328
321,1358067196,45.662062,9.289258,0.014232,0.014220,4.147833,4.156970,-0.084975,0.220277
322,1358067203,45.662202,9.289177,0.016761,0.016820,4.164594,4.173790,0.351740,0.220806
323,1358067210,45.662337,9.289139,0.015313,0.015320,4.179907,4.189110,0.044929,0.220162
324,1358067216,45.662449,9.289104,0.012733,0.012740,4.192641,4.201850,0.055105,0.219661
325,1358067224,45.662616,9.289063,0.018867,0.018850,4.211507,4.220700,-0.088468,0.218280
326,1358067229,45.662733,9.289042,0.013126,0.013120,4.224634,4.233820,-0.050439,0.217445
327,1358067235,45.662867,9.289022,0.014970,0.015000,4.239603,4.248820,0.201050,0.217387
328,1358067241,45.663002,9.289007,0.015092,0.015090,4.254695,4.263910,-0.008293,0.216587
329,1358067246,45.663115,9.288993,0.012643,0.012670,4.267338,4.276580,0.210639,0.216569
330,1358067253,45.663268,9.288977,0.016962,0.016960,4.284301,4.293540,-0.014774,0.215653
331,1358067261,45.663429,9.288978,0.017947,0.017940,4.302248,4.311480,-0.039494,0.214589
332,1358067269,45.663598,9.288994,0.018904,0.018900,4.321152,4.330380,-0.020595,0.213560
333,1358067275,45.663749,9.289012,0.016803,0.016780,4.337955,4.347160,-0.135184,0.212209
334,1358067280,45.663852,9.289019,0.011489,0.011510,4.349443,4.358670,0.184467,0.212136
335,1358067285,45.663953,9.289040,0.011359,0.011450,4.360802,4.370120,0.807066,0.213686
336,1358067291,45.664101,9.289060,0.016463,0.016470,4.377265,4.386590,0.041317,0.213037
337,1358067299,45.664282,9.289094,0.020297,0.020280,4.397562,4.406870,-0.082169,0.211675
338,1358067305,45.664416,9.289117,0.015051,0.015070,4.412613,4.421940,0.124420,0.211377
339,1358067312,45.664594,9.289141,0.019889,0.019930,4.432501,4.441870,0.209285,0.211368
340,1358067319,45.664741,9.289151,0.016378,0.016380,4.448879,4.458250,0.012142,0.210634
341,1358067325,45.664881,9.289168,0.015587,0.015590,4.464466,4.473840,0.019791,0.209968
342,1358067331,45.665016,9.289183,0.015092,0.015090,4.479558,4.488930,-0.012341,0.209219
343,1358067337,45.665146,9.289204,0.014488,0.014490,4.494047,4.503420,0.008952,0.208574
344,1358067343,45.665289,9.289212,0.015893,0.015890,4.509940,4.519310,-0.018151,0.207775
345,1358067348,45.665394,9.289165,0.012324,0.012370,4.522264,4.531680,0.374631,0.208229
346,1358067353,45.665515,9.289168,0.013390,0.013510,4.535653,4.545190,0.897175,0.210263
347,1358067359,45.665641,9.289199,0.014295,0.014340,4.549949,4.559530,0.310250,0.210577
348,1358067364,45.665731,9.289217,0.009993,0.010010,4.559941,4.569540,0.177221,0.210504
349,1358067369,45.665807,9.289227,0.008543,0.008530,4.568484,4.578070,-0.157723,0.209816
350,1358067375,45.665918,9.289243,0.012406,0.012350,4.580890,4.590420,-0.449663,0.208030
351,1358067380,45.666003,9.289263,0.009559,0.009560,4.590449,4.599980,0.010138,0.207617
352,1358067386,45.666142,9.289279,0.015584,0.015530,4.606034,4.615510,-0.349362,0.205733
353,1358067390,45.666266,9.289299,0.013794,0.013830,4.619827,4.629340,0.262884,0.205904
354,1358067395,45.666395,9.289360,0.015132,0.014810,4.634960,4.644150,-2.129518,0.198279
355,1358067400,45.666550,9.289350,0.017220,0.016950,4.652180,4.661100,-1.565381,0.191751
356,1358067404,45.666677,9.289371,0.014283,0.014190,4.666462,4.675290,-0.650800,0.189172
357,1358067409,45.666811,9.289411,0.015208,0.015160,4.681671,4.690450,-0.317202,0.187527
358,1358067413,45.666937,9.289478,0.014910,0.014940,4.696581,4.705390,0.201210,0.187570
359,1358067420,45.667092,9.289513,0.017457,0.017440,4.714038,4.722830,-0.097995,0.186513
360,1358067426,45.667213,9.289543,0.013622,0.013550,4.727660,4.736380,-0.531289,0.184445
361,1358067428,45.667247,9.289552,0.003912,0.003910,4.731572,4.740290,-0.041699,0.184258
362,1358067430,45.667276,9.289568,0.003479,0.003540,4.735051,4.743830,1.756404,0.185413
363,1358067433,45.667330,9.289586,0.006077,0.006060,4.741128,4.749890,-0.277659,0.184819
364,1358067436,45.667382,9.289599,0.005952,0.005950,4.747079,4.755840,-0.034553,0.184544
365,1358067438,45.667414,9.289605,0.003517,0.003510,4.750596,4.759350,-0.181727,0.184273
366,1358067444,45.667529,9.289618,0.012874,0.012890,4.763470,4.772240,0.124785,0.184112
367,1358067449,45.667620,9.289661,0.010596,0.010450,4.774066,4.782690,-1.380999,0.180639
368,1358067450,45.667633,9.289649,0.001782,0.000000,4.775848,4.782690,-100.000000,0.143257
369,1358067452,45.667653,9.289633,0.002498,0.001710,4.778346,4.784400,-31.536924,0.126698
370,1358067455,45.667717,9.289626,0.007138,0.006920,4.785484,4.791320,-3.061060,0.121943
371,1358067460,45.667817,9.289635,0.011186,0.010540,4.796671,4.801860,-5.777609,0.108185
372,1358067465,45.667919,9.289648,0.011340,0.011270,4.808010,4.813130,-0.614928,0.106479
373,1358067471,45.668047,9.289719,0.015310,0.015910,4.823320,4.829040,3.920174,0.118584
374,1358067472,45.668068,9.289732,0.002492,0.002380,4.825813,4.831420,-4.509921,0.116194
375,1358067476,45.668159,9.289762,0.010382,0.010300,4.836194,4.841720,-0.784649,0.114260
376,1358067478,45.668201,9.289790,0.005193,0.005180,4.841387,4.846900,-0.253892,0.113865
377,1358067482,45.668269,9.289819,0.007838,0.007910,4.849226,4.854810,0.915252,0.115161
378,1358067486,45.668357,9.289842,0.009954,0.009960,4.859180,4.864770,0.059091,0.115046
379,1358067492,45.668491,9.289894,0.015436,0.015420,4.874616,4.880190,-0.105690,0.114347
380,1358067500,45.668674,9.289956,0.020904,0.020900,4.895520,4.901090,-0.019424,0.113776
381,1358067507,45.668824,9.289996,0.017037,0.017040,4.912557,4.918130,0.016368,0.113438
382,1358067514,45.668970,9.290032,0.016438,0.016430,4.928995,4.934560,-0.046799,0.112903
383,1358067520,45.669109,9.290072,0.015756,0.015770,4.944751,4.950330,0.086528,0.112819
384,1358067525,45.669219,9.290104,0.012475,0.012520,4.957227,4.962850,0.357720,0.113436
385,1358067531,45.669379,9.290142,0.018074,0.018070,4.975301,4.980920,-0.022251,0.112943
386,1358067538,45.669559,9.290191,0.020393,0.020400,4.995694,5.001320,0.034040,0.112621
387,1358067545,45.669741,9.290237,0.020437,0.020430,5.016131,5.021750,-0.034090,0.112023
388,1358067552,45.669888,9.290272,0.016646,0.016640,5.032777,5.038390,-0.034433,0.111539
389,1358067558,45.670007,9.290307,0.013448,0.013460,5.046225,5.051850,0.087689,0.111475
390,1358067563,45.670113,9.290335,0.012068,0.012060,5.058293,5.063910,-0.063357,0.111058
391,1358067570,45.670287,9.290384,0.019714,0.019720,5.078007,5.083630,0.026567,0.110730
392,1358067576,45.670426,9.290430,0.015812,0.015810,5.093819,5.099440,-0.009668,0.110356
393,1358067582,45.670556,9.290463,0.014730,0.014760,5.108549,5.114200,0.203772,0.110625
394,1358067588,45.670690,9.290486,0.014922,0.014930,5.123471,5.129130,0.049189,0.110447
395,1358067594,45.670816,9.290506,0.014159,0.014170,5.137631,5.143300,0.074192,0.110347
396,1358067601,45.670974,9.290527,0.017656,0.017690,5.155287,5.160990,0.193864,0.110633
397,1358067608,45.671143,9.290508,0.018814,0.018820,5.174101,5.179810,0.030029,0.110340
398,1358067615,45.671315,9.290461,0.019465,0.019470,5.193566,5.199280,0.026712,0.110026
399,1358067617,45.671369,9.290449,0.006074,0.006070,5.199640,5.205350,-0.062337,0.109825
400,1358067623,45.671525,9.290411,0.017653,0.017680,5.217292,5.223030,0.153086,0.109971
401,1358067628,45.671664,9.290383,0.015575,0.015600,5.232868,5.238630,0.158381,0.110115
402,1358067633,45.671784,9.290358,0.013504,0.013510,5.246372,5.252140,0.047633,0.109954
403,1358067638,45.671882,9.290343,0.010951,0.010980,5.257322,5.263120,0.267365,0.110282
404,1358067644,45.671994,9.290334,0.012507,0.012560,5.269829,5.275680,0.422687,0.111024
405,1358067649,45.672077,9.290299,0.009585,0.009630,5.279415,5.285310,0.463158,0.111663
406,1358067657,45.672235,9.290283,0.017655,0.017650,5.297070,5.302960,-0.031531,0.111186
407,1358067664,45.672379,9.290255,0.016092,0.016080,5.313162,5.319040,-0.074303,0.110624
408,1358067671,45.672516,9.290219,0.015544,0.015530,5.328707,5.334570,-0.094423,0.110026
409,1358067677,45.672637,9.290181,0.013766,0.013770,5.342473,5.348340,0.025847,0.109809
410,1358067683,45.672756,9.290142,0.013517,0.013520,5.355990,5.361860,0.025870,0.109597
411,1358067689,45.672889,9.290135,0.014896,0.014980,5.370886,5.376840,0.561772,0.110851
412,1358067695,45.673029,9.290147,0.015561,0.015550,5.386447,5.392390,-0.068577,0.110333
413,1358067700,45.673124,9.290142,0.010516,0.010440,5.396963,5.402830,-0.726037,0.108703
414,1358067704,45.673207,9.290114,0.009517,0.009210,5.406480,5.412040,-3.222385,0.102840
415,1358067709,45.673325,9.290138,0.013213,0.013190,5.419693,5.425230,-0.176968,0.102158
416,1358067716,45.673496,9.290196,0.019592,0.019480,5.439285,5.444710,-0.569278,0.099739
417,1358067722,45.673652,9.290228,0.017476,0.017540,5.456761,5.462250,0.364377,0.100587
418,1358067728,45.673798,9.290252,0.016353,0.016300,5.473114,5.478550,-0.326122,0.099312
419,1358067733,45.673925,9.290273,0.014193,0.014170,5.487307,5.492720,-0.157188,0.098648
420,1358067738,45.674032,9.290302,0.012118,0.012130,5.499425,5.504850,0.097304,0.098645
421,1358067743,45.674149,9.290331,0.013226,0.013210,5.512651,5.518060,-0.120613,0.098119
422,1358067748,45.674264,9.290349,0.012921,0.012900,5.525572,5.530960,-0.160399,0.097515
423,1358067752,45.674382,9.290359,0.013076,0.013090,5.538648,5.544050,0.105710,0.097534
424,1358067758,45.674588,9.290379,0.023026,0.023030,5.561674,5.567080,0.016734,0.097200
425,1358067763,45.674747,9.290385,0.017665,0.017660,5.579339,5.584740,-0.024801,0.096813
426,1358067768,45.674892,9.290404,0.016209,0.016240,5.595547,5.600980,0.191720,0.097088
427,1358067773,45.675042,9.290418,0.016693,0.016710,5.612241,5.617690,0.098623,0.097093
428,1358067779,45.675216,9.290446,0.019436,0.019440,5.631677,5.637130,0.021214,0.096831
429,1358067785,45.675388,9.290464,0.019137,0.019190,5.650814,5.656320,0.277302,0.097442
430,1358067790,45.675537,9.290469,0.016639,0.016650,5.667453,5.672970,0.066675,0.097352
431,1358067796,45.675730,9.290456,0.021407,0.021410,5.688859,5.694380,0.014213,0.097039
432,1358067801,45.675854,9.290438,0.013917,0.013930,5.702777,5.708310,0.091911,0.097026
433,1358067807,45.675987,9.290416,0.014861,0.014870,5.717638,5.723180,0.062259,0.096936
434,1358067812,45.676107,9.290378,0.013659,0.013740,5.731296,5.736920,0.593969,0.098121
435,1358067819,45.676290,9.290311,0.021046,0.021130,5.752342,5.758050,0.399058,0.099222
436,1358067825,45.676429,9.290286,0.015618,0.015580,5.767960,5.773630,-0.242544,0.098296
437,1358067830,45.676558,9.290264,0.014410,0.014420,5.782370,5.788050,0.070564,0.098227
438,1358067837,45.676732,9.290220,0.019649,0.019650,5.802019,5.807700,0.007353,0.097919
439,1358067842,45.676861,9.290177,0.014708,0.014710,5.816727,5.822410,0.012293,0.097703
440,1358067848,45.676992,9.290115,0.015321,0.015420,5.832048,5.837830,0.644322,0.099139
441,1358067854,45.677127,9.290091,0.015154,0.015110,5.847202,5.852940,-0.288471,0.098134
442,1358067859,45.677233,9.290068,0.011873,0.011880,5.859075,5.864820,0.060196,0.098057
443,1358067865,45.677343,9.290016,0.012991,0.013040,5.872066,5.877860,0.377355,0.098675
444,1358067870,45.677448,9.289971,0.012134,0.011990,5.884200,5.889850,-1.184388,0.096030
445,1358067876,45.677594,9.289960,0.016291,0.016390,5.900490,5.906240,0.610640,0.097450
446,1358067881,45.677715,9.289929,0.013662,0.013690,5.914152,5.919930,0.207232,0.097704
447,1358067888,45.677907,9.289874,0.021728,0.021730,5.935880,5.941660,0.010483,0.097385
448,1358067894,45.678059,9.289846,0.017070,0.017160,5.952950,5.958820,0.524127,0.098608
449,1358067900,45.678199,9.289884,0.015843,0.016400,5.968793,5.975220,3.516195,0.107680
450,1358067901,45.678213,9.289910,0.002538,0.002530,5.971331,5.977750,-0.320889,0.107498
451,1358067904,45.678231,9.289997,0.007014,0.007070,5.978345,5.984820,0.791494,0.108300
452,1358067906,45.678230,9.290061,0.004988,0.004990,5.983333,5.989810,0.049256,0.108251
453,1358067910,45.678222,9.290192,0.010194,0.010260,5.993527,6.000070,0.645022,0.109164
454,1358067915,45.678231,9.290351,0.012393,0.012330,6.005920,6.012400,-0.509782,0.107887
455,1358067920,45.678288,9.290481,0.011909,0.012530,6.017829,6.024930,5.216653,0.117997
456,1358067922,45.678325,9.290493,0.004292,0.004510,6.022122,6.029440,5.068058,0.121525
457,1358067924,45.678384,9.290504,0.006568,0.006570,6.028689,6.036010,0.029967,0.121425
458,1358067929,45.678520,9.290555,0.015602,0.015670,6.044291,6.051680,0.440847,0.122250
459,1358067933,45.678643,9.290576,0.013787,0.013860,6.058078,6.065540,0.529739,0.123177
460,1358067938,45.678758,9.290528,0.013363,0.013520,6.071441,6.079060,1.177495,0.125497
462,1358067945,45.678960,9.290583,0.022871,0.024750,6.094311,6.103810,8.216715,0.155862
463,1358067947,45.678997,9.290627,0.005291,0.005250,6.099603,6.109060,-0.781792,0.155049
464,1358067949,45.679040,9.290669,0.005797,0.004930,6.105399,6.113990,-14.946451,0.140711
465,1358067953,45.679049,9.290733,0.005053,0.006040,6.110452,6.120030,19.531165,0.156745
466,1358067956,45.679102,9.290711,0.006179,0.006060,6.116631,6.126090,-1.923361,0.154644
467,1358067957,45.679127,9.290700,0.002835,0.002850,6.119466,6.128940,0.519077,0.154813
468,1358067963,45.679291,9.290639,0.018850,0.018890,6.138316,6.147830,0.215467,0.154999
469,1358067968,45.679425,9.290585,0.015490,0.015420,6.153806,6.163250,-0.453379,0.153468
470,1358067972,45.679542,9.290531,0.013625,0.013570,6.167431,6.176820,-0.403249,0.152238
471,1358067977,45.679682,9.290459,0.016555,0.016580,6.183985,6.193400,0.152604,0.152239
472,1358067983,45.679822,9.290408,0.016093,0.016170,6.200078,6.209570,0.479098,0.153087
473,1358067987,45.679913,9.290387,0.010281,0.010220,6.210359,6.219790,-0.592392,0.151853
474,1358067993,45.680043,9.290333,0.014992,0.014700,6.225351,6.234490,-1.945715,0.146802
475,1358067998,45.680154,9.290298,0.012629,0.012620,6.237981,6.247110,-0.077448,0.146348
476,1358068004,45.680304,9.290262,0.016937,0.017170,6.254917,6.264280,1.377629,0.149682
477,1358068011,45.680462,9.290204,0.018187,0.018560,6.273104,6.282840,2.052608,0.155198
478,1358068017,45.680582,9.290169,0.013604,0.013560,6.286708,6.296400,-0.320388,0.154169
479,1358068022,45.680687,9.290131,0.012059,0.012040,6.298767,6.308440,-0.160645,0.153567
480,1358068028,45.680840,9.290093,0.017260,0.017290,6.316028,6.325730,0.171406,0.153615
481,1358068035,45.681020,9.290029,0.020568,0.020640,6.336596,6.346370,0.350381,0.154254
482,1358068036,45.681048,9.290028,0.003192,0.003180,6.339788,6.349550,-0.382594,0.153984
483,1358068041,45.681164,9.289982,0.013316,0.013350,6.353104,6.362900,0.255693,0.154197
484,1358068046,45.681293,9.289937,0.014758,0.014770,6.367862,6.377670,0.078057,0.154020
485,1358068051,45.681387,9.289871,0.011736,0.012350,6.379598,6.390020,5.232510,0.163363
486,1358068052,45.681391,9.289839,0.002482,0.002500,6.382080,6.392520,0.719008,0.163579
487,1358068057,45.681401,9.289670,0.013146,0.013210,6.395226,6.405730,0.487062,0.164244
488,1358068058,45.681401,9.289635,0.002758,0.002760,6.397984,6.408490,0.079651,0.164207
489,1358068063,45.681390,9.289482,0.011943,0.012050,6.409928,6.420540,0.891677,0.165563
490,1358068069,45.681391,9.289312,0.013192,0.013250,6.423119,6.433790,0.440510,0.166128
491,1358068074,45.681381,9.289122,0.014824,0.014900,6.437943,6.448690,0.513933,0.166928
492,1358068079,45.681344,9.288931,0.015415,0.015470,6.453358,6.464160,0.359876,0.167389
493,1358068085,45.681317,9.288720,0.016673,0.016750,6.470031,6.480910,0.461363,0.168147
494,1358068091,45.681298,9.288530,0.014886,0.014940,6.484917,6.495850,0.361246,0.168590
495,1358068097,45.681264,9.288315,0.017092,0.017140,6.502009,6.512990,0.279833,0.168883
496,1358068103,45.681230,9.288081,0.018622,0.018700,6.520631,6.531690,0.419070,0.169597
497,1358068108,45.681203,9.287906,0.013913,0.013990,6.534544,6.545680,0.557432,0.170423
498,1358068113,45.681176,9.287735,0.013632,0.013710,6.548176,6.559390,0.573654,0.171262
499,1358068119,45.681146,9.287557,0.014210,0.014280,6.562385,6.573670,0.492877,0.171959
500,1358068125,45.681120,9.287377,0.014216,0.014300,6.576601,6.587970,0.594023,0.172871
501,1358068131,45.681066,9.287172,0.017056,0.017100,6.593658,6.605070,0.253129,0.173079
502,1358068134,45.681017,9.287101,0.007753,0.007880,6.601411,6.612950,1.641883,0.174804
503,1358068136,45.680972,9.287069,0.005621,0.005630,6.607032,6.618580,0.156972,0.174788
504,1358068141,45.680852,9.287043,0.013475,0.013650,6.620506,6.632230,1.301121,0.177081
505,1358068143,45.680808,9.287049,0.005017,0.005010,6.625523,6.637240,-0.126183,0.176851
506,1358068148,45.680700,9.287085,0.012292,0.012310,6.637815,6.649550,0.139502,0.176782
507,1358068155,45.680558,9.287129,0.016130,0.016120,6.653946,6.665670,-0.063887,0.176199
508,1358068160,45.680454,9.287155,0.011737,0.011720,6.665682,6.677390,-0.140320,0.175641
509,1358068165,45.680342,9.287139,0.012571,0.012850,6.678253,6.690240,2.219904,0.179489
510,1358068170,45.680212,9.287080,0.015127,0.015530,6.693381,6.705770,2.662277,0.185101
511,1358068171,45.680184,9.287079,0.003093,0.003080,6.696473,6.708850,-0.405681,0.184828
512,1358068174,45.680107,9.287102,0.008771,0.008770,6.705245,6.717620,-0.015968,0.184565
513,1358068176,45.680055,9.287127,0.006076,0.006100,6.711321,6.723720,0.395714,0.184756
514,1358068181,45.679938,9.287177,0.013526,0.013630,6.724847,6.737350,0.765865,0.185925
515,1358068187,45.679793,9.287223,0.016553,0.016550,6.741400,6.753900,-0.019135,0.185422
516,1358068193,45.679670,9.287263,0.014058,0.014030,6.755458,6.767930,-0.197907,0.184624
517,1358068199,45.679542,9.287312,0.014671,0.014680,6.770129,6.782610,0.060515,0.184355
518,1358068205,45.679406,9.287348,0.015401,0.015420,6.785530,6.798030,0.123984,0.184218
519,1358068212,45.679257,9.287391,0.016920,0.016930,6.802450,6.814960,0.058866,0.183906
520,1358068218,45.679116,9.287401,0.015689,0.015700,6.818138,6.830660,0.073994,0.183653
521,1358068224,45.678955,9.287429,0.017993,0.017990,6.836131,6.848650,-0.016020,0.183128
522,1358068230,45.678801,9.287452,0.017261,0.017290,6.853392,6.865940,0.166886,0.183087
523,1358068233,45.678743,9.287440,0.006504,0.006910,6.859897,6.872850,6.241023,0.188831
524,1358068234,45.678737,9.287412,0.002225,0.002230,6.862122,6.875080,0.207474,0.188837
525,1358068240,45.678712,9.287200,0.016718,0.016780,6.878840,6.891860,0.368270,0.189273
526,1358068246,45.678687,9.286981,0.017282,0.017300,6.896122,6.909160,0.105188,0.189062
527,1358068252,45.678652,9.286758,0.017734,0.017750,6.913856,6.926910,0.089448,0.188806
528,1358068258,45.678611,9.286549,0.016828,0.016890,6.930684,6.943800,0.368249,0.189242
529,1358068263,45.678552,9.286400,0.013333,0.013830,6.944017,6.957630,3.727253,0.196035
530,1358068269,45.678458,9.286244,0.015984,0.016030,6.960001,6.973660,0.290255,0.196252
531,1358068276,45.678347,9.286086,0.017418,0.017470,6.977419,6.991130,0.298663,0.196507
532,1358068280,45.678289,9.285998,0.009391,0.009420,6.986810,7.000550,0.307680,0.196657
533,1358068282,45.678254,9.285951,0.005353,0.005350,6.992163,7.005900,-0.051342,0.196467
534,1358068286,45.678192,9.285857,0.010075,0.010080,7.002238,7.015980,0.050755,0.196257
535,1358068293,45.678081,9.285689,0.017960,0.018000,7.020197,7.033980,0.224008,0.196328
536,1358068300,45.677969,9.285501,0.019156,0.019200,7.039354,7.053180,0.228455,0.196416
537,1358068303,45.677927,9.285416,0.008082,0.008190,7.047436,7.061370,1.334019,0.197720
538,1358068304,45.677918,9.285384,0.002687,0.002680,7.050123,7.064050,-0.278818,0.197539
539,1358068310,45.677858,9.285167,0.018155,0.018170,7.068278,7.082220,0.086602,0.197254
540,1358068316,45.677774,9.284960,0.018589,0.018670,7.086867,7.100890,0.436051,0.197880
541,1358068323,45.677716,9.284762,0.016672,0.016770,7.103538,7.117660,0.590905,0.198803
542,1358068329,45.677670,9.284586,0.014588,0.014630,7.118127,7.132290,0.284482,0.198978
543,1358068337,45.677600,9.284359,0.019266,0.019330,7.137392,7.151620,0.334593,0.199344
544,1358068342,45.677546,9.284179,0.015232,0.015250,7.152624,7.166870,0.116656,0.199168
545,1358068348,45.677471,9.283972,0.018116,0.018180,7.170740,7.185050,0.352342,0.199555
546,1358068353,45.677412,9.283800,0.014881,0.014920,7.185621,7.199970,0.265218,0.199691
547,1358068358,45.677372,9.283654,0.012211,0.012280,7.197832,7.212250,0.567307,0.200315
548,1358068361,45.677344,9.283573,0.007003,0.007160,7.204835,7.219410,2.241422,0.202299
549,1358068363,45.677332,9.283506,0.005391,0.005420,7.210226,7.224830,0.540762,0.202552
550,1358068370,45.677293,9.283276,0.018392,0.018490,7.228618,7.243320,0.528937,0.203382
551,1358068376,45.677249,9.283074,0.016423,0.016440,7.245041,7.259760,0.102591,0.203154
552,1358068383,45.677193,9.282836,0.019521,0.019580,7.264563,7.279340,0.300274,0.203415
553,1358068390,45.677134,9.282563,0.022198,0.022230,7.286761,7.301570,0.143749,0.203233
554,1358068397,45.677068,9.282314,0.020697,0.020790,7.307457,7.322360,0.451183,0.203935
555,1358068403,45.677009,9.282065,0.020446,0.020530,7.327903,7.342890,0.412184,0.204516
556,1358068408,45.676950,9.281855,0.017584,0.017630,7.345488,7.360520,0.259838,0.204649
557,1358068414,45.676845,9.281636,0.020622,0.020670,7.366110,7.381190,0.231191,0.204723
558,1358068420,45.676731,9.281457,0.018798,0.018860,7.384908,7.400050,0.327479,0.205036
559,1358068426,45.676606,9.281317,0.017641,0.017670,7.402549,7.417720,0.168813,0.204949
560,1358068432,45.676478,9.281231,0.015683,0.015790,7.418232,7.433510,0.680564,0.205955
561,1358068438,45.676345,9.281172,0.015469,0.015620,7.433701,7.449130,0.974968,0.207555
562,1358068444,45.676214,9.281109,0.015410,0.015470,7.449111,7.464600,0.388336,0.207929
563,1358068449,45.676110,9.281034,0.012935,0.013000,7.462046,7.477600,0.502946,0.208440
564,1358068454,45.676013,9.280978,0.011668,0.011750,7.473715,7.489350,0.698565,0.209206
565,1358068462,45.675847,9.280888,0.019668,0.019670,7.493382,7.509020,0.010950,0.208685
566,1358068469,45.675689,9.280807,0.018654,0.018630,7.512037,7.527650,-0.129655,0.207845
567,1358068475,45.675537,9.280708,0.018583,0.018610,7.530619,7.546260,0.145248,0.207691
568,1358068481,45.675380,9.280600,0.019383,0.019400,7.550002,7.565660,0.090429,0.207390
569,1358068487,45.675221,9.280465,0.020517,0.020540,7.570519,7.586200,0.114414,0.207138
570,1358068492,45.675119,9.280364,0.013838,0.013850,7.584357,7.600050,0.083820,0.206913
571,1358068499,45.674988,9.280220,0.018363,0.018370,7.602720,7.618420,0.037717,0.206504
572,1358068505,45.674877,9.280104,0.015297,0.015310,7.618017,7.633730,0.085950,0.206262
573,1358068511,45.674746,9.279971,0.017823,0.017820,7.635840,7.651550,-0.019595,0.205735
574,1358068518,45.674578,9.279801,0.022960,0.022970,7.658800,7.674520,0.044305,0.205251
575,1358068524,45.674430,9.279655,0.019943,0.019960,7.678744,7.694480,0.083925,0.204936
576,1358068530,45.674280,9.279501,0.020523,0.020530,7.699266,7.715010,0.034992,0.204483
577,1358068536,45.674123,9.279350,0.021028,0.021050,7.720294,7.736060,0.105460,0.204213
578,1358068537,45.674100,9.279325,0.003274,0.003270,7.723568,7.739330,-0.125750,0.204073
579,1358068543,45.673948,9.279194,0.019678,0.019700,7.743246,7.759030,0.109914,0.203834
580,1358068550,45.673803,9.279055,0.019425,0.019440,7.762671,7.778470,0.081730,0.203528
581,1358068556,45.673681,9.278942,0.016175,0.016200,7.778846,7.794670,0.150550,0.203418
582,1358068563,45.673555,9.278817,0.017011,0.017060,7.795857,7.811730,0.287976,0.203603
583,1358068571,45.673399,9.278666,0.020981,0.021010,7.816839,7.832740,0.138700,0.203428
584,1358068577,45.673252,9.278515,0.020107,0.020120,7.836945,7.852860,0.064149,0.203071
585,1358068583,45.673121,9.278380,0.017968,0.017970,7.854914,7.870830,0.011137,0.202632
586,1358068589,45.673016,9.278273,0.014301,0.014360,7.869215,7.885190,0.409814,0.203008
587,1358068594,45.672905,9.278179,0.014333,0.014490,7.883548,7.899680,1.095481,0.204631
588,1358068597,45.672834,9.278126,0.008873,0.008950,7.892421,7.908630,0.862644,0.205371
