#,Time,Latitude,Longitude,Lap Lenght,Garmin Lap Lenght,Distance,Garmin Distance,Garmin Lap Delta,Garmin Total Delta
1,1358674108,45.660078,9.263239,0.002549,0.001750,0.002549,0.001750,-31.337200,-31.337200
2,1358674110,45.660018,9.263300,0.008216,0.008320,0.010765,0.010070,1.262408,-6.455798
3,1358674114,45.659866,9.263309,0.016894,0.017090,0.027659,0.027160,1.162839,-1.802408
4,1358674117,45.659819,9.263330,0.005450,0.004890,0.033109,0.032050,-10.279605,-3.197898
5,1358674118,45.659790,9.263333,0.003300,0.003230,0.036409,0.035280,-2.126426,-3.100778
6,1358674119,45.659775,9.263353,0.002245,0.001930,0.038654,0.037210,-14.027908,-3.735397
7,1358674123,45.659736,9.263515,0.013301,0.011710,0.051955,0.048920,-11.962693,-5.841693
8,1358674128,45.659631,9.263595,0.013251,0.014070,0.065206,0.062990,6.181051,-3.398470
9,1358674130,45.659602,9.263669,0.006549,0.006400,0.071755,0.069390,-2.269149,-3.295404
10,1358674131,45.659594,9.263693,0.002039,0.002030,0.073793,0.071420,-0.423366,-3.216060
11,1358674132,45.659585,9.263715,0.001976,0.001960,0.075769,0.073380,-0.785353,-3.152684
12,1358674133,45.659595,9.263764,0.003995,0.003850,0.079764,0.077230,-3.636711,-3.176929
13,1358674137,45.659721,9.263921,0.018574,0.018420,0.098338,0.095650,-0.827424,-2.733163
14,1358674138,45.659760,9.263957,0.005116,0.005100,0.103454,0.100750,-0.310961,-2.613382
15,1358674139,45.659773,9.263969,0.001756,0.001700,0.105209,0.102450,-3.181395,-2.622862
16,1358674140,45.659799,9.263996,0.003527,0.003330,0.108737,0.105780,-5.586521,-2.718993
17,1358674141,45.659815,9.264034,0.003512,0.003520,0.112249,0.109300,0.214599,-2.627195
18,1358674146,45.659841,9.264144,0.009010,0.009560,0.121259,0.118860,6.108228,-1.978143
19,1358674147,45.659875,9.264178,0.004581,0.004580,0.125840,0.123440,-0.025992,-1.907075
20,1358674151,45.659943,9.264277,0.010840,0.010900,0.136680,0.134340,0.555287,-1.711790
21,1358674155,45.659993,9.264380,0.009670,0.009730,0.146350,0.144070,0.619466,-1.557751
22,1358674156,45.660026,9.264443,0.006165,0.006160,0.152515,0.150230,-0.080603,-1.498042
23,1358674157,45.660048,9.264478,0.003655,0.003650,0.156170,0.153880,-0.139969,-1.466256
24,1358674161,45.659987,9.264393,0.009421,0.003160,0.165591,0.157040,-66.457885,-5.163825
25,1358674165,45.660041,9.264476,0.008824,0.008750,0.174415,0.165790,-0.838544,-4.945000
26,1358674167,45.660066,9.264535,0.005311,0.005370,0.179725,0.171160,1.117035,-4.765874
27,1358674169,45.660083,9.264587,0.004476,0.004430,0.184201,0.175590,-1.017978,-4.674811
28,1358674176,45.660177,9.264794,0.019148,0.019270,0.203349,0.194860,0.638302,-4.174516
29,1358674179,45.660228,9.264889,0.009360,0.009540,0.212708,0.204400,1.928398,-3.905978
30,1358674181,45.660231,9.264957,0.005240,0.005240,0.217949,0.209640,-0.003358,-3.812147
31,1358674186,45.660202,9.265139,0.014498,0.014660,0.232446,0.224300,1.120015,-3.504529
32,1358674190,45.660135,9.265275,0.013021,0.013220,0.245467,0.237520,1.531733,-3.237385
33,1358674196,45.660005,9.265387,0.016817,0.016660,0.262283,0.254180,-0.930728,-3.089491
34,1358674202,45.659888,9.265495,0.015523,0.015530,0.277806,0.269710,0.047168,-2.914227
35,1358674203,45.659867,9.265510,0.002594,0.002590,0.280400,0.272300,-0.165764,-2.888798
36,1358674204,45.659850,9.265529,0.002323,0.002320,0.282723,0.274620,-0.136166,-2.866180
37,1358674208,45.659773,9.265617,0.011019,0.011020,0.293742,0.285640,0.008985,-2.758325
38,1358674213,45.659686,9.265731,0.013101,0.013100,0.306843,0.298740,-0.007122,-2.640860
39,1358674217,45.659608,9.265827,0.011434,0.011430,0.318277,0.310170,-0.034007,-2.547211
40,1358674218,45.659584,9.265855,0.003409,0.003400,0.321686,0.313570,-0.272710,-2.523105
41,1358674223,45.659474,9.265989,0.016125,0.016240,0.337812,0.329810,0.712248,-2.368668
42,1358674225,45.659436,9.266039,0.005737,0.005990,0.343549,0.335800,4.406131,-2.255530
43,1358674228,45.659373,9.266102,0.008520,0.008610,0.352068,0.344410,1.061572,-2.175261
44,1358674233,45.659299,9.266222,0.012458,0.012120,0.364526,0.356530,-2.710349,-2.193548
45,1358674235,45.659268,9.266258,0.004415,0.004380,0.368941,0.360910,-0.796860,-2.176833
46,1358674239,45.659198,9.266371,0.011766,0.011770,0.380707,0.372680,0.037463,-2.108401
47,1358674244,45.659113,9.266488,0.013059,0.013330,0.393766,0.386010,2.075360,-1.969649
48,1358674248,45.659044,9.266585,0.010842,0.010910,0.404607,0.396920,0.631537,-1.899950
49,1358674252,45.658988,9.266643,0.007638,0.007470,0.412245,0.404390,-2.200581,-1.905520
50,1358674254,45.658959,9.266662,0.003517,0.003280,0.415762,0.407670,-6.732249,-1.946348
51,1358674255,45.658941,9.266680,0.002488,0.002480,0.418250,0.410150,-0.331318,-1.936739
52,1358674258,45.658890,9.266771,0.009083,0.009160,0.427334,0.419310,0.844080,-1.877631
53,1358674259,45.658867,9.266796,0.003195,0.003190,0.430529,0.422500,-0.150611,-1.864815
54,1358674262,45.658818,9.266853,0.007028,0.007110,0.437556,0.429610,1.173150,-1.816023
55,1358674263,45.658799,9.266888,0.003473,0.003470,0.441030,0.433080,-0.098982,-1.802500
56,1358674268,45.658714,9.267034,0.014747,0.014840,0.455777,0.447920,0.628320,-1.723847
57,1358674269,45.658702,9.267048,0.001732,0.001740,0.457509,0.449660,0.452645,-1.715607
58,1358674272,45.658640,9.267154,0.010741,0.010710,0.468250,0.460370,-0.292557,-1.682963
59,1358674273,45.658622,9.267187,0.003284,0.003270,0.471534,0.463640,-0.414503,-1.674129
60,1358674274,45.658603,9.267214,0.003002,0.003000,0.474536,0.466640,-0.067747,-1.663967
61,1358674280,45.658497,9.267363,0.016465,0.016490,0.491001,0.483130,0.152443,-1.603057
62,1358674286,45.658374,9.267574,0.021333,0.021380,0.512334,0.504510,0.219184,-1.527180
63,1358674287,45.658361,9.267609,0.003096,0.003100,0.515430,0.507610,0.126309,-1.517248
64,1358674291,45.658331,9.267754,0.011767,0.011900,0.527197,0.519510,1.133246,-1.458091
65,1358674296,45.658414,9.267904,0.014902,0.013550,0.542100,0.533060,-9.075650,-1.667500
66,1358674301,45.658490,9.268074,0.015690,0.015020,0.557790,0.548080,-4.270845,-1.740729
67,1358674307,45.658585,9.268273,0.018659,0.018310,0.576449,0.566390,-1.871049,-1.744948
68,1358674312,45.658647,9.268397,0.011906,0.011950,0.588355,0.578340,0.368642,-1.702177
69,1358674317,45.658744,9.268533,0.015042,0.014670,0.603397,0.593010,-2.475967,-1.721467
70,1358674324,45.658853,9.268743,0.020379,0.020370,0.623777,0.613380,-0.045292,-1.666705
71,1358674330,45.658944,9.268917,0.016858,0.016870,0.640634,0.630250,0.074055,-1.620899
72,1358674332,45.658970,9.268974,0.005263,0.005300,0.645897,0.635550,0.700822,-1.601980
73,1358674333,45.658983,9.269007,0.002949,0.002950,0.648847,0.638500,0.018466,-1.594614
74,1358674335,45.659003,9.269059,0.004655,0.004660,0.653501,0.643160,0.112501,-1.582455
75,1358674340,45.659060,9.269191,0.012033,0.012030,0.665534,0.655190,-0.024692,-1.554290
76,1358674347,45.659140,9.269376,0.016895,0.017050,0.682430,0.672240,0.915200,-1.493151
77,1358674349,45.659159,9.269427,0.004555,0.004550,0.686985,0.676790,-0.113921,-1.484006
78,1358674350,45.659171,9.269452,0.002351,0.002320,0.689336,0.679110,-1.326678,-1.483470
79,1358674352,45.659185,9.269517,0.005270,0.005240,0.694606,0.684350,-0.567932,-1.476523
80,1358674353,45.659197,9.269552,0.003026,0.003000,0.697632,0.687350,-0.845252,-1.473786
81,1358674354,45.659206,9.269585,0.002773,0.002780,0.700405,0.690130,0.244905,-1.466981
82,1358674359,45.659317,9.269713,0.015862,0.015350,0.716267,0.705480,-3.226363,-1.505942
83,1358674363,45.659362,9.269832,0.010540,0.010510,0.726807,0.715990,-0.288523,-1.488287
84,1358674364,45.659381,9.269865,0.003281,0.003170,0.730088,0.719160,-3.383184,-1.496802
85,1358674371,45.659495,9.270100,0.022238,0.022060,0.752326,0.741220,-0.799773,-1.476199
86,1358674376,45.659573,9.270270,0.015855,0.015870,0.768181,0.757090,0.096796,-1.443733
87,1358674380,45.659582,9.270417,0.011445,0.011250,0.779625,0.768340,-1.702324,-1.447529
88,1358674382,45.659530,9.270475,0.007373,0.007430,0.786998,0.775770,0.773476,-1.426722
89,1358674384,45.659466,9.270532,0.008373,0.008290,0.795371,0.784060,-0.993255,-1.422159
90,1358674385,45.659432,9.270551,0.004071,0.004050,0.799443,0.788110,-0.518639,-1.417558
91,1358674387,45.659386,9.270567,0.005309,0.005350,0.804752,0.793460,0.772995,-1.403107
92,1358674388,45.659359,9.270575,0.003026,0.003030,0.807777,0.796490,0.142414,-1.397318
93,1358674390,45.659301,9.270617,0.007278,0.007450,0.815055,0.803940,2.364574,-1.363726
94,1358674393,45.659221,9.270687,0.010351,0.010300,0.825407,0.814240,-0.496959,-1.352856
95,1358674396,45.659136,9.270791,0.012421,0.012240,0.837828,0.826480,-1.457514,-1.354408
96,1358674397,45.659115,9.270809,0.002814,0.002800,0.840642,0.829280,-0.510216,-1.351581
97,1358674398,45.659097,9.270815,0.002023,0.001990,0.842665,0.831270,-1.613980,-1.352211
98,1358674399,45.659073,9.270815,0.002691,0.002670,0.845356,0.833940,-0.781687,-1.350395
99,1358674400,45.659045,9.270813,0.003117,0.003110,0.848473,0.837050,-0.235779,-1.346300
100,1358674403,45.658962,9.270859,0.009834,0.009770,0.858307,0.846820,-0.646007,-1.338277
101,1358674407,45.658864,9.270934,0.012383,0.011380,0.870689,0.858200,-8.096435,-1.434388
102,1358674409,45.658830,9.270957,0.004205,0.004090,0.874894,0.862290,-2.743265,-1.440680
103,1358674411,45.658790,9.270986,0.004965,0.004960,0.879860,0.867250,-0.106938,-1.433153
104,1358674417,45.658685,9.271085,0.013927,0.013290,0.893787,0.880540,-4.573991,-1.482093
105,1358674421,45.658577,9.271168,0.013694,0.013420,0.907481,0.893960,-2.003457,-1.489961
106,1358674422,45.658547,9.271185,0.003541,0.003540,0.911022,0.897500,-0.025587,-1.484269
107,1358674423,45.658520,9.271195,0.003124,0.003130,0.914146,0.900630,0.188435,-1.478553
108,1358674424,45.658494,9.271214,0.003261,0.003110,0.917407,0.903740,-4.619236,-1.489715
109,1358674425,45.658464,9.271254,0.004558,0.004500,0.921965,0.908240,-1.272978,-1.488644
110,1358674426,45.658432,9.271299,0.004964,0.004900,0.926929,0.913140,-1.286758,-1.487563
111,1358674431,45.658281,9.271473,0.021576,0.021400,0.948505,0.934540,-0.817185,-1.472313
112,1358674432,45.658253,9.271503,0.003875,0.003860,0.952380,0.938400,-0.398402,-1.467943
113,1358674438,45.658090,9.271631,0.020669,0.020910,0.973049,0.959310,1.167851,-1.411956
114,1358674444,45.657935,9.271773,0.020524,0.020450,0.993573,0.979760,-0.360622,-1.390239
115,1358674449,45.657842,9.271770,0.010255,0.009050,1.003828,0.988810,-11.748963,-1.496061
116,1358674453,45.657738,9.271768,0.011643,0.011540,1.015471,1.000350,-0.886992,-1.489077
117,1358674454,45.657724,9.271787,0.002191,0.002050,1.017663,1.002400,-6.450934,-1.499762
118,1358674454,45.657724,9.271787,0.000000,0.000000,1.017663,1.002400,0.000000,-1.499762
119,1358674458,45.657669,9.271928,0.012440,0.013040,1.030102,1.015440,4.825596,-1.423376
120,1358674460,45.657651,9.272011,0.006823,0.007030,1.036925,1.022470,3.039532,-1.394012
121,1358674461,45.657622,9.272028,0.003519,0.003130,1.040443,1.025600,-11.045183,-1.426651
122,1358674465,45.657510,9.272102,0.013695,0.013190,1.054138,1.038790,-3.683919,-1.455975
123,1358674466,45.657482,9.272118,0.003364,0.003260,1.057502,1.042050,-3.098627,-1.461201
124,1358674468,45.657445,9.272179,0.006225,0.006280,1.063727,1.048330,0.889559,-1.447445
125,1358674469,45.657434,9.272218,0.003333,0.003350,1.067060,1.051680,0.520042,-1.441300
126,1358674470,45.657419,9.272261,0.003694,0.003690,1.070754,1.055370,-0.107546,-1.436699
127,1358674475,45.657288,9.272415,0.018815,0.018860,1.089568,1.074230,0.239959,-1.407746
128,1358674480,45.657187,9.272514,0.013714,0.013660,1.103282,1.087890,-0.391684,-1.395117
129,1358674485,45.657088,9.272621,0.013792,0.013820,1.117074,1.101710,0.205201,-1.375359
130,1358674490,45.656981,9.272755,0.015725,0.015750,1.132798,1.117460,0.161200,-1.354029
131,1358674496,45.656863,9.272913,0.017966,0.017990,1.150764,1.135450,0.135797,-1.330770
132,1358674501,45.656755,9.273036,0.015434,0.015500,1.166198,1.150950,0.430697,-1.307459
133,1358674507,45.656636,9.273178,0.017205,0.017240,1.183402,1.168190,0.203876,-1.285486
134,1358674508,45.656615,9.273209,0.003379,0.003390,1.186781,1.171580,0.339971,-1.280859
135,1358674513,45.656519,9.273351,0.015319,0.015500,1.202100,1.187080,1.181227,-1.249483
136,1358674518,45.656415,9.273524,0.017796,0.017780,1.219896,1.204860,-0.089126,-1.232556
137,1358674521,45.656351,9.273607,0.009518,0.009540,1.229414,1.214400,0.227824,-1.221249
138,1358674524,45.656297,9.273694,0.009096,0.009120,1.238511,1.223520,0.258303,-1.210383
139,1358674525,45.656280,9.273722,0.002843,0.002840,1.241354,1.226360,-0.107037,-1.207856
140,1358674526,45.656264,9.273755,0.003179,0.003180,1.244533,1.229540,0.024510,-1.204707
141,1358674527,45.656245,9.273781,0.002862,0.002870,1.247395,1.232410,0.283171,-1.201294
142,1358674530,45.656190,9.273866,0.009001,0.009030,1.256395,1.241440,0.326074,-1.190352
143,1358674531,45.656174,9.273883,0.002216,0.002210,1.258612,1.243650,-0.270376,-1.188732
144,1358674536,45.656082,9.274018,0.014661,0.014700,1.273272,1.258350,0.266853,-1.171972
145,1358674539,45.656031,9.274098,0.008440,0.008430,1.281713,1.266780,-0.119599,-1.165042
146,1358674540,45.656012,9.274127,0.003103,0.003110,1.284815,1.269890,0.239398,-1.161651
147,1358674542,45.655971,9.274194,0.006867,0.006910,1.291682,1.276800,0.626626,-1.152144
148,1358674548,45.655852,9.274383,0.019786,0.019810,1.311468,1.296610,0.120657,-1.132941
149,1358674549,45.655828,9.274419,0.003832,0.003830,1.315300,1.300440,-0.062225,-1.129821
150,1358674550,45.655806,9.274447,0.003322,0.003310,1.318622,1.303750,-0.354718,-1.127869
151,1358674552,45.655772,9.274502,0.005663,0.005680,1.324285,1.309430,0.304025,-1.121746
152,1358674553,45.655754,9.274537,0.003430,0.003440,1.327715,1.312870,0.301468,-1.118070
153,1358674555,45.655718,9.274593,0.005868,0.005860,1.333583,1.318730,-0.143182,-1.113780
154,1358674559,45.655648,9.274710,0.011962,0.011970,1.345545,1.330700,0.066066,-1.103291
155,1358674565,45.655520,9.274877,0.019254,0.019260,1.364800,1.349960,0.029473,-1.087310
156,1358674571,45.655390,9.275031,0.018796,0.018820,1.383595,1.368780,0.128646,-1.070791
157,1358674578,45.655255,9.275165,0.018316,0.018360,1.401912,1.387140,0.239591,-1.053671
158,1358674583,45.655150,9.275241,0.013015,0.012790,1.414927,1.399930,-1.730314,-1.059895
159,1358674588,45.655026,9.275327,0.015386,0.015600,1.430313,1.415530,1.389555,-1.033546
160,1358674592,45.654910,9.275426,0.014959,0.015050,1.445272,1.430580,0.607583,-1.016560
161,1358674598,45.654756,9.275571,0.020552,0.020580,1.465824,1.451160,0.136251,-1.000396
162,1358674603,45.654647,9.275657,0.013838,0.013780,1.479662,1.464940,-0.422744,-0.994994
163,1358674609,45.654522,9.275745,0.015528,0.015480,1.495190,1.480420,-0.305677,-0.987835
164,1358674613,45.654433,9.275829,0.011829,0.011880,1.507019,1.492300,0.433019,-0.976683
165,1358674619,45.654299,9.275933,0.016885,0.016950,1.523904,1.509250,0.382105,-0.961627
166,1358674623,45.654211,9.276015,0.011751,0.011800,1.535655,1.521050,0.420978,-0.951047
167,1358674630,45.654068,9.276136,0.018430,0.018510,1.554085,1.539560,0.434050,-0.934621
168,1358674637,45.653913,9.276253,0.019515,0.019480,1.573600,1.559040,-0.177707,-0.925235
169,1358674642,45.653802,9.276337,0.013936,0.013980,1.587535,1.573020,0.316589,-0.914334
170,1358674647,45.653690,9.276396,0.013258,0.013250,1.600793,1.586270,-0.059626,-0.907255
171,1358674652,45.653569,9.276454,0.014182,0.014220,1.614975,1.600490,0.270201,-0.896915
172,1358674658,45.653442,9.276634,0.019854,0.020030,1.634829,1.620520,0.885356,-0.875270
173,1358674662,45.653358,9.276723,0.011699,0.011880,1.646528,1.632400,1.545207,-0.858072
174,1358674667,45.653237,9.276801,0.014706,0.014690,1.661235,1.647090,-0.110690,-0.851456
175,1358674672,45.653133,9.276858,0.012425,0.012470,1.673659,1.659560,0.364826,-0.842426
176,1358674677,45.653021,9.276946,0.014175,0.014210,1.687834,1.673770,0.247839,-0.833270
177,1358674682,45.652891,9.277037,0.016080,0.016090,1.703914,1.689860,0.064509,-0.824798
178,1358674687,45.652766,9.277175,0.017609,0.017660,1.721523,1.707520,0.289435,-0.813401
179,1358674689,45.652715,9.277193,0.005784,0.006040,1.727307,1.713560,4.429770,-0.795844
180,1358674692,45.652635,9.277216,0.009119,0.009060,1.736425,1.722620,-0.643179,-0.795042
181,1358674698,45.652496,9.277303,0.016784,0.016210,1.753209,1.738830,-3.418619,-0.820158
182,1358674703,45.652371,9.277344,0.014305,0.013940,1.767514,1.752770,-2.549461,-0.834154
183,1358674707,45.652280,9.277418,0.011668,0.011370,1.779182,1.764140,-2.556018,-0.845446
184,1358674709,45.652213,9.277497,0.009645,0.009590,1.788827,1.773730,-0.565879,-0.843939
185,1358674714,45.652083,9.277566,0.015369,0.015330,1.804195,1.789060,-0.251802,-0.838895
186,1358674719,45.651961,9.277707,0.017420,0.017550,1.821615,1.806610,0.745213,-0.823746
187,1358674722,45.651882,9.277790,0.010957,0.011080,1.832572,1.817690,1.122148,-0.812111
188,1358674723,45.651854,9.277803,0.003306,0.003300,1.835879,1.820990,-0.182869,-0.810978
189,1358674728,45.651710,9.277925,0.018524,0.017800,1.854403,1.838790,-3.909392,-0.841929
190,1358674730,45.651659,9.277975,0.006943,0.006810,1.861346,1.845600,-1.917634,-0.845942
191,1358674734,45.651561,9.278019,0.011412,0.011260,1.872758,1.856860,-1.331033,-0.848898
192,1358674740,45.651401,9.278116,0.019318,0.019320,1.892075,1.876180,0.012957,-0.840098
193,1358674744,45.651287,9.278189,0.013805,0.013840,1.905880,1.890020,0.252540,-0.832184
194,1358674749,45.651164,9.278285,0.015640,0.014760,1.921521,1.904780,-5.626964,-0.871211
195,1358674753,45.651079,9.278367,0.011376,0.010960,1.932897,1.915740,-3.657864,-0.887612
196,1358674754,45.651057,9.278406,0.003950,0.003960,1.936846,1.919700,0.263212,-0.885265
197,1358674759,45.650941,9.278612,0.020494,0.020490,1.957340,1.940190,-0.020389,-0.876209
198,1358674763,45.650833,9.278603,0.012018,0.008720,1.969358,1.948910,-27.440550,-1.038316
199,1358674765,45.650785,9.278640,0.006042,0.006010,1.975400,1.954920,-0.530249,-1.036762
200,1358674767,45.650741,9.278679,0.005827,0.005850,1.981228,1.960770,0.387044,-1.032574
201,1358674772,45.650652,9.278815,0.014424,0.014320,1.995651,1.975090,-0.719280,-1.030310
202,1358674777,45.650558,9.278900,0.012418,0.012420,2.008069,1.987510,0.018857,-1.023822
203,1358674782,45.650457,9.279023,0.014751,0.014760,2.022820,2.002270,0.063276,-1.015895
204,1358674783,45.650435,9.279059,0.003690,0.003700,2.026510,2.005970,0.257414,-1.013576
205,1358674783,45.650435,9.279059,0.000000,0.000000,2.026510,2.005970,0.000000,-1.013576
206,1358674789,45.650307,9.279226,0.019272,0.019430,2.045782,2.025400,0.822314,-0.996282
207,1358674793,45.650223,9.279328,0.012269,0.012270,2.058050,2.037670,0.011803,-0.990272
208,1358674797,45.650192,9.279493,0.013343,0.013800,2.071394,2.051470,3.421087,-0.961855
209,1358674801,45.650241,9.279594,0.009588,0.008960,2.080982,2.060430,-6.549954,-0.987602
210,1358674802,45.650239,9.279615,0.001640,0.001650,2.082621,2.062080,0.637463,-0.986323
211,1358674805,45.650189,9.279669,0.007006,0.007150,2.089627,2.069230,2.058267,-0.976115
212,1358674807,45.650148,9.279702,0.005183,0.005180,2.094810,2.074410,-0.052991,-0.973831
213,1358674811,45.650057,9.279749,0.010802,0.011020,2.105612,2.085430,2.013703,-0.958504
214,1358674816,45.649966,9.279821,0.011577,0.011680,2.117189,2.097110,0.892965,-0.948380
215,1358674822,45.649862,9.279869,0.012041,0.011990,2.129230,2.109100,-0.420926,-0.945398
216,1358674827,45.649788,9.279935,0.009770,0.009680,2.139000,2.118780,-0.919360,-0.945279
217,1358674832,45.649687,9.280017,0.012942,0.012970,2.151942,2.131750,0.213287,-0.938311
218,1358674838,45.649563,9.280092,0.014945,0.015020,2.166887,2.146770,0.499838,-0.928392
219,1358674843,45.649424,9.280222,0.018476,0.018610,2.185363,2.165380,0.727168,-0.914395
220,1358674848,45.649313,9.280438,0.020858,0.020780,2.206221,2.186160,-0.374539,-0.909291
221,1358674851,45.649232,9.280449,0.008956,0.008520,2.215177,2.194680,-4.866068,-0.925288
222,1358674852,45.649204,9.280451,0.003164,0.003120,2.218341,2.197800,-1.399289,-0.925965
223,1358674856,45.649145,9.280500,0.007576,0.008930,2.225917,2.206730,17.865530,-0.862004
224,1358674857,45.649138,9.280530,0.002418,0.002380,2.228335,2.209110,-1.558697,-0.862760
225,1358674861,45.649118,9.280634,0.008383,0.007930,2.236718,2.217040,-5.401948,-0.879772
226,1358674862,45.649113,9.280644,0.000988,0.000360,2.237706,2.217400,-63.585712,-0.907465
227,1358674865,45.649105,9.280694,0.003954,0.003790,2.241661,2.221190,-4.153001,-0.913190
228,1358674866,45.649093,9.280726,0.002795,0.002790,2.244456,2.223980,-0.178844,-0.912275
229,1358674869,45.649058,9.280846,0.010124,0.010210,2.254580,2.234190,0.846471,-0.904378
230,1358674875,45.649008,9.281054,0.017083,0.017080,2.271662,2.251270,-0.014566,-0.897686
231,1358674880,45.648964,9.281260,0.016789,0.016830,2.288451,2.268100,0.244941,-0.889304
232,1358674886,45.648877,9.281530,0.023095,0.023160,2.311547,2.291260,0.279160,-0.877629
233,1358674892,45.648855,9.281753,0.017490,0.017540,2.329037,2.308800,0.283535,-0.868909
234,1358674897,45.648809,9.281891,0.011903,0.012950,2.340940,2.321750,8.793701,-0.819777
235,1358674901,45.648808,9.282037,0.011350,0.011910,2.352290,2.333660,4.937257,-0.792000
236,1358674905,45.648876,9.282173,0.013010,0.012440,2.365300,2.346100,-4.378016,-0.811724
237,1358674908,45.648921,9.282186,0.005121,0.005280,2.370420,2.351380,3.109725,-0.803252
238,1358674909,45.648943,9.282183,0.002503,0.002480,2.372923,2.353860,-0.916088,-0.803372
239,1358674911,45.648984,9.282177,0.004548,0.004720,2.377472,2.358580,3.780456,-0.794603
240,1358674914,45.649061,9.282180,0.008555,0.008370,2.386027,2.366950,-2.166440,-0.799522
241,1358674919,45.649174,9.282208,0.012700,0.012740,2.398727,2.379690,0.311681,-0.793638
242,1358674924,45.649299,9.282237,0.014118,0.014220,2.412845,2.393910,0.724818,-0.784754
243,1358674929,45.649437,9.282301,0.016158,0.016190,2.429003,2.410100,0.198500,-0.778213
244,1358674935,45.649576,9.282313,0.015509,0.015300,2.444512,2.425400,-1.350703,-0.781845
245,1358674940,45.649706,9.282345,0.014624,0.014620,2.459136,2.440020,-0.026216,-0.777351
246,1358674946,45.649805,9.282354,0.011050,0.010910,2.470186,2.450930,-1.266373,-0.779539
247,1358674951,45.649913,9.282360,0.011974,0.011800,2.482160,2.462730,-1.455011,-0.782798
248,1358674957,45.650023,9.282363,0.012289,0.011970,2.494450,2.474700,-2.599241,-0.791747
249,1358674961,45.650081,9.282357,0.006401,0.006220,2.500851,2.480920,-2.833407,-0.796973
250,1358674966,45.650170,9.282338,0.010081,0.009700,2.510932,2.490620,-3.774251,-0.808926
251,1358674971,45.650288,9.282335,0.013112,0.013230,2.524044,2.503850,0.901178,-0.800042
252,1358674977,45.650430,9.282378,0.016119,0.016070,2.540163,2.519920,-0.307645,-0.796917
253,1358674982,45.650580,9.282377,0.016668,0.016750,2.556831,2.536670,0.489394,-0.788532
254,1358674986,45.650670,9.282443,0.011255,0.011300,2.568086,2.547970,0.399968,-0.783323
255,1358674992,45.650800,9.282484,0.014753,0.014770,2.582840,2.562740,0.113770,-0.778199
256,1358674996,45.650855,9.282494,0.006235,0.006300,2.589075,2.569040,1.042265,-0.773815
257,1358675001,45.650893,9.282425,0.006878,0.005780,2.595953,2.574820,-15.965850,-0.814067
258,1358675005,45.650982,9.282436,0.009948,0.010070,2.605901,2.584890,1.220423,-0.806300
259,1358675010,45.651089,9.282461,0.011983,0.011970,2.617885,2.596860,-0.110209,-0.803114
260,1358675014,45.651147,9.282481,0.006596,0.006890,2.624481,2.603750,4.453373,-0.789903
261,1358675015,45.651155,9.282489,0.001153,0.001150,2.625634,2.604900,-0.280268,-0.789679
262,1358675019,45.651218,9.282486,0.006964,0.007060,2.632598,2.611960,1.376391,-0.783949
263,1358675020,45.651237,9.282488,0.002171,0.002170,2.634769,2.614130,-0.033739,-0.783331
264,1358675027,45.651358,9.282571,0.014925,0.015010,2.649694,2.629140,0.570023,-0.775708
265,1358675032,45.651457,9.282680,0.013867,0.013920,2.663561,2.643060,0.384684,-0.769666
266,1358675037,45.651563,9.282802,0.015166,0.014790,2.678726,2.657850,-2.476754,-0.779331
267,1358675042,45.651654,9.282965,0.016192,0.015940,2.694918,2.673790,-1.556328,-0.784000
268,1358675044,45.651686,9.283015,0.005227,0.005190,2.700146,2.678980,-0.716286,-0.783868
269,1358675047,45.651697,9.283105,0.007113,0.007130,2.707259,2.686110,0.235434,-0.781190
270,1358675053,45.651709,9.283270,0.012933,0.013090,2.720192,2.699200,1.214129,-0.771704
271,1358675057,45.651729,9.283354,0.006949,0.007110,2.727140,2.706310,2.324465,-0.763815
272,1358675059,45.651724,9.283404,0.003872,0.003880,2.731012,2.710190,0.201600,-0.762446
273,1358675062,45.651750,9.283488,0.007124,0.007120,2.738136,2.717310,-0.049707,-0.760592
274,1358675065,45.651773,9.283563,0.006355,0.006310,2.744492,2.723620,-0.714801,-0.760486
275,1358675070,45.651854,9.283600,0.009497,0.008990,2.753989,2.732610,-5.340337,-0.776279
276,1358675071,45.651873,9.283610,0.002262,0.002190,2.756251,2.734800,-3.188650,-0.778259
277,1358675074,45.651923,9.283663,0.006910,0.006890,2.763161,2.741690,-0.296613,-0.777055
278,1358675076,45.651961,9.283678,0.004328,0.004420,2.767489,2.746110,2.140658,-0.772492
279,1358675082,45.652068,9.283697,0.011998,0.012200,2.779487,2.758310,1.680729,-0.761902
280,1358675088,45.652212,9.283754,0.016667,0.016590,2.796154,2.774900,-0.464659,-0.760131
281,1358675094,45.652341,9.283789,0.014508,0.014310,2.810662,2.789210,-1.365008,-0.763253
282,1358675100,45.652417,9.283831,0.009086,0.008800,2.819748,2.798010,-3.144803,-0.770927
283,1358675104,45.652483,9.283844,0.007408,0.007190,2.827156,2.805200,-2.944855,-0.776623
284,1358675109,45.652560,9.283974,0.013303,0.013590,2.840459,2.818790,2.161647,-0.762863
285,1358675114,45.652556,9.284129,0.012002,0.011310,2.852461,2.830100,-5.763647,-0.783903
286,1358675115,45.652561,9.284160,0.002496,0.002270,2.854957,2.832370,-9.051066,-0.791131
287,1358675121,45.652580,9.284343,0.014389,0.014180,2.869346,2.846550,-1.454656,-0.794458
